   26   26   48    1   26     /IRON               /ABELS-VAN MAANEN 1985   ADF11
  -8.00432  -8.00432
  -7.95434  -7.95434  -7.95434  -7.95434  -7.95434  -7.95434  -7.95434  -7.95434
  -7.95434  -7.95434  -7.95434  -7.95434  -7.95434  -7.95434  -7.95434  -7.95434
  -7.95434  -7.95434  -7.95434  -7.95434  -7.95434  -7.95434  -7.95434  -7.95434
  -7.95434  -7.95434
  -7.90435  -7.90435  -7.90435  -7.90435  -7.90435  -7.90435  -7.90435  -7.90435
  -7.90435  -7.90435  -7.90435  -7.90435  -7.90435  -7.90435  -7.90435  -7.90435
  -7.90435  -7.90435  -7.90435  -7.90435  -7.90435  -7.90435  -7.90435  -7.90435
  -7.90435  -7.90435
  -7.85436  -7.85436  -7.85436  -7.85436  -7.85436  -7.85436  -7.85436  -7.85436
  -7.85436  -7.85436  -7.85436  -7.85436  -7.85436  -7.85436  -7.85436  -7.85436
  -7.85436  -7.85436  -7.85436  -7.85436  -7.85436  -7.85436  -7.85436  -7.85436
  -7.85436  -7.85436
  -7.80437  -7.80437  -7.80437  -7.80437  -7.80437  -7.80437  -7.80437  -7.80437
  -7.80437  -7.80437  -7.80437  -7.80437  -7.80437  -7.80437  -7.80437  -7.80437
  -7.80437  -7.80437  -7.80437  -7.80437  -7.80437  -7.80437  -7.80437  -7.80437
  -7.80437  -7.80437
  -7.75438  -7.75438  -7.75438  -7.75438  -7.75438  -7.75438  -7.75438  -7.75438
  -7.75438  -7.75438  -7.75438  -7.75438  -7.75438  -7.75438  -7.75438  -7.75438
  -7.75438  -7.75438  -7.75438  -7.75438  -7.75438  -7.75438  -7.75438  -7.75438
  -7.75438  -7.75438
  -7.70439  -7.70439  -7.70439  -7.70439  -7.70439  -7.70439  -7.70439  -7.70439
  -7.70439  -7.70439  -7.70439  -7.70439  -7.70439  -7.70439  -7.70439  -7.70439
  -7.70439  -7.70439  -7.70439  -7.70439  -7.70439  -7.70439  -7.70439  -7.70439
  -7.70439  -7.70439
  -7.65440  -7.65440  -7.65440  -7.65440  -7.65440  -7.65440  -7.65440  -7.65440
  -7.65440  -7.65440  -7.65440  -7.65440  -7.65440  -7.65440  -7.65440  -7.65440
  -7.65440  -7.65440  -7.65440  -7.65440  -7.65440  -7.65440  -7.65440  -7.65440
  -7.65440  -7.65440
  -7.60441  -7.60441  -7.60441  -7.60441  -7.60441  -7.60441  -7.60441  -7.60441
  -7.60441  -7.60441  -7.60441  -7.60441  -7.60441  -7.60441  -7.60441  -7.60441
  -7.60441  -7.60441  -7.60441  -7.60441  -7.60441  -7.60441  -7.60441  -7.60441
  -7.60441  -7.60441
  -7.55442  -7.55442  -7.55442  -7.55442  -7.55442  -7.55442  -7.55442  -7.55442
  -7.55442  -7.55442  -7.55442  -7.55442  -7.55442  -7.55442  -7.55442  -7.55442
  -7.55442  -7.55442  -7.55442  -7.55442  -7.55442  -7.55442  -7.55442  -7.55442
  -7.55442  -7.55442
  -7.50443  -7.50443  -7.50443  -7.50443  -7.50443  -7.50443  -7.50443  -7.50443
  -7.50443  -7.50443  -7.50443  -7.50443  -7.50443  -7.50443  -7.50443  -7.50443
  -7.50443  -7.50443  -7.50443  -7.50443  -7.50443  -7.50443  -7.50443  -7.50443
  -7.50443  -7.50443
  -7.45445  -7.45445  -7.45445  -7.45445  -7.45445  -7.45445  -7.45445  -7.45445
  -7.45445  -7.45445  -7.45445  -7.45445  -7.45445  -7.45445  -7.45445  -7.45445
  -7.45445  -7.45445  -7.45445  -7.45445  -7.45445  -7.45445  -7.45445  -7.45445
  -7.45445  -7.45445
  -7.40446  -7.40446  -7.40446  -7.40446  -7.40446  -7.40446  -7.40446  -7.40446
  -7.40446  -7.40446  -7.40446  -7.40446  -7.40446  -7.40446  -7.40446  -7.40446
  -7.40446  -7.40446  -7.40446  -7.40446  -7.40446  -7.40446  -7.40446  -7.40446
  -7.40446  -7.40446
  -7.35447  -7.35447  -7.35447  -7.35447  -7.35447  -7.35447  -7.35447  -7.35447
  -7.35447  -7.35447  -7.35447  -7.35447  -7.35447  -7.35447  -7.35447  -7.35447
  -7.35447  -7.35447  -7.35447  -7.35447  -7.35447  -7.35447  -7.35447  -7.35447
  -7.35447  -7.35447
  -7.30448  -7.30448  -7.30448  -7.30448  -7.30448  -7.30448  -7.30448  -7.30448
  -7.30448  -7.30448  -7.30448  -7.30448  -7.30448  -7.30448  -7.30448  -7.30448
  -7.30448  -7.30448  -7.30448  -7.30448  -7.30448  -7.30448  -7.30448  -7.30448
  -7.30448  -7.30448
  -7.25449  -7.25449  -7.25449  -7.25449  -7.25449  -7.25449  -7.25449  -7.25449
  -7.25449  -7.25449  -7.25449  -7.25449  -7.25449  -7.25449  -7.25449  -7.25449
  -7.25449  -7.25449  -7.25449  -7.25449  -7.25449  -7.25449  -7.25449  -7.25449
  -7.25449  -7.25449
  -7.20450  -7.20450  -7.20450  -7.20450  -7.20450  -7.20450  -7.20450  -7.20450
  -7.20450  -7.20450  -7.20450  -7.20450  -7.20450  -7.20450  -7.20450  -7.20450
  -7.20450  -7.20450  -7.20450  -7.20450  -7.20450  -7.20450  -7.20450  -7.20450
  -7.20450  -7.20450
  -7.15451  -7.15451  -7.15451  -7.15451  -7.15451  -7.15451  -7.15451  -7.15451
  -7.15451  -7.15451  -7.15451  -7.15451  -7.15451  -7.15451  -7.15451  -7.15451
  -7.15451  -7.15451  -7.15451  -7.15451  -7.15451  -7.15451  -7.15451  -7.15451
  -7.15451  -7.15451
  -7.10452  -7.10452  -7.10452  -7.10452  -7.10452  -7.10452  -7.10452  -7.10452
  -7.10452  -7.10452  -7.10452  -7.10452  -7.10452  -7.10452  -7.10452  -7.10452
  -7.10452  -7.10452  -7.10452  -7.10452  -7.10452  -7.10452  -7.10452  -7.10452
  -7.10452  -7.10452
  -7.05453  -7.05453  -7.05453  -7.05453  -7.05453  -7.05453  -7.05453  -7.05453
  -7.05453  -7.05453  -7.05453  -7.05453  -7.05453  -7.05453  -7.05453  -7.05453
  -7.05453  -7.05453  -7.05453  -7.05453  -7.05453  -7.05453  -7.05453  -7.05453
  -7.05453  -7.05453
  -7.00454  -7.00454  -7.00454  -7.00454  -7.00454  -7.00454  -7.00454  -7.00454
  -7.00454  -7.00454  -7.00454  -7.00454  -7.00454  -7.00454  -7.00454  -7.00454
  -7.00454  -7.00454  -7.00454  -7.00454  -7.00454  -7.00454  -7.00454  -7.00454
  -7.00454  -7.00454
  -6.95456  -6.95456  -6.95456  -6.95456  -6.95456  -6.95456  -6.95456  -6.95456
  -6.95456  -6.95456  -6.95456  -6.95456  -6.95456  -6.95456  -6.95456  -6.95456
  -6.95456  -6.95456  -6.95456  -6.95456  -6.95456  -6.95456  -6.95456  -6.95456
  -6.95456  -6.95456
  -6.90457  -6.90457  -6.90457  -6.90457  -6.90457  -6.90457  -6.90457  -6.90457
  -6.90457  -6.90457  -6.90457  -6.90457  -6.90457  -6.90457  -6.90457  -6.90457
  -6.90457  -6.90457  -6.90457  -6.90457  -6.90457  -6.90457  -6.90457  -6.90457
  -6.90457  -6.90457
  -6.85458  -6.85458  -6.85458  -6.85458  -6.85458  -6.85458  -6.85458  -6.85458
  -6.85458  -6.85458  -6.85458  -6.85458  -6.85458  -6.85458  -6.85458  -6.85458
  -6.85458  -6.85458  -6.85458  -6.85458  -6.85458  -6.85458  -6.85458  -6.85458
  -6.85458  -6.85458
  -6.80459  -6.80459  -6.80459  -6.80459  -6.80459  -6.80459  -6.80459  -6.80459
  -6.80459  -6.80459  -6.80459  -6.80459  -6.80459  -6.80459  -6.80459  -6.80459
  -6.80459  -6.80459  -6.80459  -6.80459  -6.80459  -6.80459  -6.80459  -6.80459
  -6.80459  -6.80459
  -6.75460  -6.75460  -6.75460  -6.75460  -6.75460  -6.75460  -6.75460  -6.75460
  -6.75460  -6.75460  -6.75460  -6.75460  -6.75460  -6.75460  -6.75460  -6.75460
  -6.75460  -6.75460  -6.75460  -6.75460  -6.75460  -6.75460  -6.75460  -6.75460
  -6.75460  -6.75460
  -6.70461  -6.70461  -6.70461  -6.70461  -6.70461  -6.70461  -6.70461  -6.70461
  -6.70461  -6.70461  -6.70461  -6.70461  -6.70461  -6.70461  -6.70461  -6.70461
  -6.70461  -6.70461  -6.70461  -6.70461  -6.70461  -6.70461  -6.70461  -6.70461
  -6.70461  -6.70461
  -6.65462  -6.65462  -6.65462  -6.65462  -6.65462  -6.65462  -6.65462  -6.65462
  -6.65462  -6.65462  -6.65462  -6.65462  -6.65462  -6.65462  -6.65462  -6.65462
  -6.65462  -6.65462  -6.65462  -6.65462  -6.65462  -6.65462  -6.65462  -6.65462
  -6.65462  -6.65462
  -6.60463  -6.60463  -6.60463  -6.60463  -6.60463  -6.60463  -6.60463  -6.60463
  -6.60463  -6.60463  -6.60463  -6.60463  -6.60463  -6.60463  -6.60463  -6.60463
  -6.60463  -6.60463  -6.60463  -6.60463  -6.60463  -6.60463  -6.60463  -6.60463
  -6.60463  -6.60463
  -6.55464  -6.55464  -6.55464  -6.55464  -6.55464  -6.55464  -6.55464  -6.55464
  -6.55464  -6.55464  -6.55464  -6.55464  -6.55464  -6.55464  -6.55464  -6.55464
  -6.55464  -6.55464  -6.55464  -6.55464  -6.55464  -6.55464  -6.55464  -6.55464
  -6.55464  -6.55464
  -6.50465  -6.50465  -6.50465  -6.50465  -6.50465  -6.50465  -6.50465  -6.50465
  -6.50465  -6.50465  -6.50465  -6.50465  -6.50465  -6.50465  -6.50465  -6.50465
  -6.50465  -6.50465  -6.50465  -6.50465  -6.50465  -6.50465  -6.50465  -6.50465
  -6.50465  -6.50465
  -6.45466  -6.45466  -6.45466  -6.45466  -6.45466  -6.45466  -6.45466  -6.45466
  -6.45466  -6.45466  -6.45466  -6.45466  -6.45466  -6.45466  -6.45466  -6.45466
  -6.45466  -6.45466  -6.45466  -6.45466  -6.45466  -6.45466  -6.45466  -6.45466
  -6.45466  -6.45466
  -6.40468  -6.40468  -6.40468  -6.40468  -6.40468  -6.40468  -6.40468  -6.40468
  -6.40468  -6.40468  -6.40468  -6.40468  -6.40468  -6.40468  -6.40468  -6.40468
  -6.40468  -6.40468  -6.40468  -6.40468  -6.40468  -6.40468  -6.40468  -6.40468
  -6.40468  -6.40468
  -6.35469  -6.35469  -6.35469  -6.35469  -6.35469  -6.35469  -6.35469  -6.35469
  -6.35469  -6.35469  -6.35469  -6.35469  -6.35469  -6.35469  -6.35469  -6.35469
  -6.35469  -6.35469  -6.35469  -6.35469  -6.35469  -6.35469  -6.35469  -6.35469
  -6.35469  -6.35469
  -6.30470  -6.30470  -6.30470  -6.30470  -6.30470  -6.30470  -6.30470  -6.30470
  -6.30470  -6.30470  -6.30470  -6.30470  -6.30470  -6.30470  -6.30470  -6.30470
  -6.30470  -6.30470  -6.30470  -6.30470  -6.30470  -6.30470  -6.30470  -6.30470
  -6.30470  -6.30470
  -6.25471  -6.25471  -6.25471  -6.25471  -6.25471  -6.25471  -6.25471  -6.25471
  -6.25471  -6.25471  -6.25471  -6.25471  -6.25471  -6.25471  -6.25471  -6.25471
  -6.25471  -6.25471  -6.25471  -6.25471  -6.25471  -6.25471  -6.25471  -6.25471
  -6.25471  -6.25471
  -6.20472  -6.20472  -6.20472  -6.20472  -6.20472  -6.20472  -6.20472  -6.20472
  -6.20472  -6.20472  -6.20472  -6.20472  -6.20472  -6.20472  -6.20472  -6.20472
  -6.20472  -6.20472  -6.20472  -6.20472  -6.20472  -6.20472  -6.20472  -6.20472
  -6.20472  -6.20472
  -6.15473  -6.15473  -6.15473  -6.15473  -6.15473  -6.15473  -6.15473  -6.15473
  -6.15473  -6.15473  -6.15473  -6.15473  -6.15473  -6.15473  -6.15473  -6.15473
  -6.15473  -6.15473  -6.15473  -6.15473  -6.15473  -6.15473  -6.15473  -6.15473
  -6.15473  -6.15473
  -6.10474  -6.10474  -6.10474  -6.10474  -6.10474  -6.10474  -6.10474  -6.10474
  -6.10474  -6.10474  -6.10474  -6.10474  -6.10474  -6.10474  -6.10474  -6.10474
  -6.10474  -6.10474  -6.10474  -6.10474  -6.10474  -6.10474  -6.10474  -6.10474
  -6.10474  -6.10474
  -6.05475  -6.05475  -6.05475  -6.05475  -6.05475  -6.05475  -6.05475  -6.05475
  -6.05475  -6.05475  -6.05475  -6.05475  -6.05475  -6.05475  -6.05475  -6.05475
  -6.05475  -6.05475  -6.05475  -6.05475  -6.05475  -6.05475  -6.05475  -6.05475
  -6.05475  -6.05475
  -6.00476  -6.00476  -6.00476  -6.00476  -6.00476  -6.00476  -6.00476  -6.00476
  -6.00476  -6.00476  -6.00476  -6.00476  -6.00476  -6.00476  -6.00476  -6.00476
  -6.00476  -6.00476  -6.00476  -6.00476  -6.00476  -6.00476  -6.00476  -6.00476
  -6.00476  -6.00476
  -5.95477  -5.95477  -5.95477  -5.95477  -5.95477  -5.95477  -5.95477  -5.95477
  -5.95477  -5.95477  -5.95477  -5.95477  -5.95477  -5.95477  -5.95477  -5.95477
  -5.95477  -5.95477  -5.95477  -5.95477  -5.95477  -5.95477  -5.95477  -5.95477
  -5.95477  -5.95477
  -5.90479  -5.90479  -5.90479  -5.90479  -5.90479  -5.90479  -5.90479  -5.90479
  -5.90479  -5.90479  -5.90479  -5.90479  -5.90479  -5.90479  -5.90479  -5.90479
  -5.90479  -5.90479  -5.90479  -5.90479  -5.90479  -5.90479  -5.90479  -5.90479
  -5.90479  -5.90479
  -5.85480  -5.85480  -5.85480  -5.85480  -5.85480  -5.85480  -5.85480  -5.85480
  -5.85480  -5.85480  -5.85480  -5.85480  -5.85480  -5.85480  -5.85480  -5.85480
  -5.85480  -5.85480  -5.85480  -5.85480  -5.85480  -5.85480  -5.85480  -5.85480
  -5.85480  -5.85480
  -5.80481  -5.80481  -5.80481  -5.80481  -5.80481  -5.80481  -5.80481  -5.80481
  -5.80481  -5.80481  -5.80481  -5.80481  -5.80481  -5.80481  -5.80481  -5.80481
  -5.80481  -5.80481  -5.80481  -5.80481  -5.80481  -5.80481  -5.80481  -5.80481
  -5.80481  -5.80481
  -5.75482  -5.75482  -5.75482  -5.75482  -5.75482  -5.75482  -5.75482  -5.75482
  -5.75482  -5.75482  -5.75482  -5.75482  -5.75482  -5.75482  -5.75482  -5.75482
  -5.75482  -5.75482  -5.75482  -5.75482  -5.75482  -5.75482  -5.75482  -5.75482
  -5.75482  -5.75482
  -5.70483  -5.70483  -5.70483  -5.70483  -5.70483  -5.70483  -5.70483  -5.70483
  -5.70483  -5.70483  -5.70483  -5.70483  -5.70483  -5.70483  -5.70483  -5.70483
  -5.70483  -5.70483  -5.70483  -5.70483  -5.70483  -5.70483  -5.70483  -5.70483
  -5.70483  -5.70483
  -5.65484  -5.65484  -5.65484  -5.65484  -5.65484  -5.65484  -5.65484  -5.65484
  -5.65484  -5.65484  -5.65484  -5.65484  -5.65484  -5.65484  -5.65484  -5.65484
  -5.65484  -5.65484  -5.65484  -5.65484  -5.65484  -5.65484  -5.65484  -5.65484
  -5.65484  -5.65484
 --------------------/ IPRT= 1  / IGRD= 1  / MH=2.01/ Z1=15   / DATE= 13.10.00
  -7.97226  -7.97226  -7.97226  -7.97226  -7.97226  -7.97226  -7.97226  -7.97226
  -7.97226  -7.97226  -7.97226  -7.97226  -7.97226  -7.97226  -7.97226  -7.97226
  -7.97226  -7.97226  -7.97226  -7.97226  -7.97226  -7.97226  -7.97226  -7.97226
  -7.97226  -7.97226
  -7.92228  -7.92228  -7.92228  -7.92228  -7.92228  -7.92228  -7.92228  -7.92228
  -7.92228  -7.92228  -7.92228  -7.92228  -7.92228  -7.92228  -7.92228  -7.92228
  -7.92228  -7.92228  -7.92228  -7.92228  -7.92228  -7.92228  -7.92228  -7.92228
  -7.92228  -7.92228
  -7.87229  -7.87229  -7.87229  -7.87229  -7.87229  -7.87229  -7.87229  -7.87229
  -7.87229  -7.87229  -7.87229  -7.87229  -7.87229  -7.87229  -7.87229  -7.87229
  -7.87229  -7.87229  -7.87229  -7.87229  -7.87229  -7.87229  -7.87229  -7.87229
  -7.87229  -7.87229
  -7.82230  -7.82230  -7.82230  -7.82230  -7.82230  -7.82230  -7.82230  -7.82230
  -7.82230  -7.82230  -7.82230  -7.82230  -7.82230  -7.82230  -7.82230  -7.82230
  -7.82230  -7.82230  -7.82230  -7.82230  -7.82230  -7.82230  -7.82230  -7.82230
  -7.82230  -7.82230
  -7.77231  -7.77231  -7.77231  -7.77231  -7.77231  -7.77231  -7.77231  -7.77231
  -7.77231  -7.77231  -7.77231  -7.77231  -7.77231  -7.77231  -7.77231  -7.77231
  -7.77231  -7.77231  -7.77231  -7.77231  -7.77231  -7.77231  -7.77231  -7.77231
  -7.77231  -7.77231
  -7.72232  -7.72232  -7.72232  -7.72232  -7.72232  -7.72232  -7.72232  -7.72232
  -7.72232  -7.72232  -7.72232  -7.72232  -7.72232  -7.72232  -7.72232  -7.72232
  -7.72232  -7.72232  -7.72232  -7.72232  -7.72232  -7.72232  -7.72232  -7.72232
  -7.72232  -7.72232
  -7.67233  -7.67233  -7.67233  -7.67233  -7.67233  -7.67233  -7.67233  -7.67233
  -7.67233  -7.67233  -7.67233  -7.67233  -7.67233  -7.67233  -7.67233  -7.67233
  -7.67233  -7.67233  -7.67233  -7.67233  -7.67233  -7.67233  -7.67233  -7.67233
  -7.67233  -7.67233
  -7.62234  -7.62234  -7.62234  -7.62234  -7.62234  -7.62234  -7.62234  -7.62234
  -7.62234  -7.62234  -7.62234  -7.62234  -7.62234  -7.62234  -7.62234  -7.62234
  -7.62234  -7.62234  -7.62234  -7.62234  -7.62234  -7.62234  -7.62234  -7.62234
  -7.62234  -7.62234
  -7.57235  -7.57235  -7.57235  -7.57235  -7.57235  -7.57235  -7.57235  -7.57235
  -7.57235  -7.57235  -7.57235  -7.57235  -7.57235  -7.57235  -7.57235  -7.57235
  -7.57235  -7.57235  -7.57235  -7.57235  -7.57235  -7.57235  -7.57235  -7.57235
  -7.57235  -7.57235
  -7.52236  -7.52236  -7.52236  -7.52236  -7.52236  -7.52236  -7.52236  -7.52236
  -7.52236  -7.52236  -7.52236  -7.52236  -7.52236  -7.52236  -7.52236  -7.52236
  -7.52236  -7.52236  -7.52236  -7.52236  -7.52236  -7.52236  -7.52236  -7.52236
  -7.52236  -7.52236
  -7.47237  -7.47237  -7.47237  -7.47237  -7.47237  -7.47237  -7.47237  -7.47237
  -7.47237  -7.47237  -7.47237  -7.47237  -7.47237  -7.47237  -7.47237  -7.47237
  -7.47237  -7.47237  -7.47237  -7.47237  -7.47237  -7.47237  -7.47237  -7.47237
  -7.47237  -7.47237
  -7.42238  -7.42238  -7.42238  -7.42238  -7.42238  -7.42238  -7.42238  -7.42238
  -7.42238  -7.42238  -7.42238  -7.42238  -7.42238  -7.42238  -7.42238  -7.42238
  -7.42238  -7.42238  -7.42238  -7.42238  -7.42238  -7.42238  -7.42238  -7.42238
  -7.42238  -7.42238
  -7.37240  -7.37240  -7.37240  -7.37240  -7.37240  -7.37240  -7.37240  -7.37240
  -7.37240  -7.37240  -7.37240  -7.37240  -7.37240  -7.37240  -7.37240  -7.37240
  -7.37240  -7.37240  -7.37240  -7.37240  -7.37240  -7.37240  -7.37240  -7.37240
  -7.37240  -7.37240
  -7.32241  -7.32241  -7.32241  -7.32241  -7.32241  -7.32241  -7.32241  -7.32241
  -7.32241  -7.32241  -7.32241  -7.32241  -7.32241  -7.32241  -7.32241  -7.32241
  -7.32241  -7.32241  -7.32241  -7.32241  -7.32241  -7.32241  -7.32241  -7.32241
  -7.32241  -7.32241
  -7.27242  -7.27242  -7.27242  -7.27242  -7.27242  -7.27242  -7.27242  -7.27242
  -7.27242  -7.27242  -7.27242  -7.27242  -7.27242  -7.27242  -7.27242  -7.27242
  -7.27242  -7.27242  -7.27242  -7.27242  -7.27242  -7.27242  -7.27242  -7.27242
  -7.27242  -7.27242
  -7.22243  -7.22243  -7.22243  -7.22243  -7.22243  -7.22243  -7.22243  -7.22243
  -7.22243  -7.22243  -7.22243  -7.22243  -7.22243  -7.22243  -7.22243  -7.22243
  -7.22243  -7.22243  -7.22243  -7.22243  -7.22243  -7.22243  -7.22243  -7.22243
  -7.22243  -7.22243
  -7.17244  -7.17244  -7.17244  -7.17244  -7.17244  -7.17244  -7.17244  -7.17244
  -7.17244  -7.17244  -7.17244  -7.17244  -7.17244  -7.17244  -7.17244  -7.17244
  -7.17244  -7.17244  -7.17244  -7.17244  -7.17244  -7.17244  -7.17244  -7.17244
  -7.17244  -7.17244
  -7.12245  -7.12245  -7.12245  -7.12245  -7.12245  -7.12245  -7.12245  -7.12245
  -7.12245  -7.12245  -7.12245  -7.12245  -7.12245  -7.12245  -7.12245  -7.12245
  -7.12245  -7.12245  -7.12245  -7.12245  -7.12245  -7.12245  -7.12245  -7.12245
  -7.12245  -7.12245
  -7.07246  -7.07246  -7.07246  -7.07246  -7.07246  -7.07246  -7.07246  -7.07246
  -7.07246  -7.07246  -7.07246  -7.07246  -7.07246  -7.07246  -7.07246  -7.07246
  -7.07246  -7.07246  -7.07246  -7.07246  -7.07246  -7.07246  -7.07246  -7.07246
  -7.07246  -7.07246
  -7.02247  -7.02247  -7.02247  -7.02247  -7.02247  -7.02247  -7.02247  -7.02247
  -7.02247  -7.02247  -7.02247  -7.02247  -7.02247  -7.02247  -7.02247  -7.02247
  -7.02247  -7.02247  -7.02247  -7.02247  -7.02247  -7.02247  -7.02247  -7.02247
  -7.02247  -7.02247
  -6.97248  -6.97248  -6.97248  -6.97248  -6.97248  -6.97248  -6.97248  -6.97248
  -6.97248  -6.97248  -6.97248  -6.97248  -6.97248  -6.97248  -6.97248  -6.97248
  -6.97248  -6.97248  -6.97248  -6.97248  -6.97248  -6.97248  -6.97248  -6.97248
  -6.97248  -6.97248
  -6.92249  -6.92249  -6.92249  -6.92249  -6.92249  -6.92249  -6.92249  -6.92249
  -6.92249  -6.92249  -6.92249  -6.92249  -6.92249  -6.92249  -6.92249  -6.92249
  -6.92249  -6.92249  -6.92249  -6.92249  -6.92249  -6.92249  -6.92249  -6.92249
  -6.92249  -6.92249
  -6.87251  -6.87251  -6.87251  -6.87251  -6.87251  -6.87251  -6.87251  -6.87251
  -6.87251  -6.87251  -6.87251  -6.87251  -6.87251  -6.87251  -6.87251  -6.87251
  -6.87251  -6.87251  -6.87251  -6.87251  -6.87251  -6.87251  -6.87251  -6.87251
  -6.87251  -6.87251
  -6.82252  -6.82252  -6.82252  -6.82252  -6.82252  -6.82252  -6.82252  -6.82252
  -6.82252  -6.82252  -6.82252  -6.82252  -6.82252  -6.82252  -6.82252  -6.82252
  -6.82252  -6.82252  -6.82252  -6.82252  -6.82252  -6.82252  -6.82252  -6.82252
  -6.82252  -6.82252
  -6.77253  -6.77253  -6.77253  -6.77253  -6.77253  -6.77253  -6.77253  -6.77253
  -6.77253  -6.77253  -6.77253  -6.77253  -6.77253  -6.77253  -6.77253  -6.77253
  -6.77253  -6.77253  -6.77253  -6.77253  -6.77253  -6.77253  -6.77253  -6.77253
  -6.77253  -6.77253
  -6.72254  -6.72254  -6.72254  -6.72254  -6.72254  -6.72254  -6.72254  -6.72254
  -6.72254  -6.72254  -6.72254  -6.72254  -6.72254  -6.72254  -6.72254  -6.72254
  -6.72254  -6.72254  -6.72254  -6.72254  -6.72254  -6.72254  -6.72254  -6.72254
  -6.72254  -6.72254
  -6.67255  -6.67255  -6.67255  -6.67255  -6.67255  -6.67255  -6.67255  -6.67255
  -6.67255  -6.67255  -6.67255  -6.67255  -6.67255  -6.67255  -6.67255  -6.67255
  -6.67255  -6.67255  -6.67255  -6.67255  -6.67255  -6.67255  -6.67255  -6.67255
  -6.67255  -6.67255
  -6.62256  -6.62256  -6.62256  -6.62256  -6.62256  -6.62256  -6.62256  -6.62256
  -6.62256  -6.62256  -6.62256  -6.62256  -6.62256  -6.62256  -6.62256  -6.62256
  -6.62256  -6.62256  -6.62256  -6.62256  -6.62256  -6.62256  -6.62256  -6.62256
  -6.62256  -6.62256
  -6.57257  -6.57257  -6.57257  -6.57257  -6.57257  -6.57257  -6.57257  -6.57257
  -6.57257  -6.57257  -6.57257  -6.57257  -6.57257  -6.57257  -6.57257  -6.57257
  -6.57257  -6.57257  -6.57257  -6.57257  -6.57257  -6.57257  -6.57257  -6.57257
  -6.57257  -6.57257
  -6.52258  -6.52258  -6.52258  -6.52258  -6.52258  -6.52258  -6.52258  -6.52258
  -6.52258  -6.52258  -6.52258  -6.52258  -6.52258  -6.52258  -6.52258  -6.52258
  -6.52258  -6.52258  -6.52258  -6.52258  -6.52258  -6.52258  -6.52258  -6.52258
  -6.52258  -6.52258
  -6.47259  -6.47259  -6.47259  -6.47259  -6.47259  -6.47259  -6.47259  -6.47259
  -6.47259  -6.47259  -6.47259  -6.47259  -6.47259  -6.47259  -6.47259  -6.47259
  -6.47259  -6.47259  -6.47259  -6.47259  -6.47259  -6.47259  -6.47259  -6.47259
  -6.47259  -6.47259
  -6.42260  -6.42260  -6.42260  -6.42260  -6.42260  -6.42260  -6.42260  -6.42260
  -6.42260  -6.42260  -6.42260  -6.42260  -6.42260  -6.42260  -6.42260  -6.42260
  -6.42260  -6.42260  -6.42260  -6.42260  -6.42260  -6.42260  -6.42260  -6.42260
  -6.42260  -6.42260
  -6.37261  -6.37261  -6.37261  -6.37261  -6.37261  -6.37261  -6.37261  -6.37261
  -6.37261  -6.37261  -6.37261  -6.37261  -6.37261  -6.37261  -6.37261  -6.37261
  -6.37261  -6.37261  -6.37261  -6.37261  -6.37261  -6.37261  -6.37261  -6.37261
  -6.37261  -6.37261
  -6.32263  -6.32263  -6.32263  -6.32263  -6.32263  -6.32263  -6.32263  -6.32263
  -6.32263  -6.32263  -6.32263  -6.32263  -6.32263  -6.32263  -6.32263  -6.32263
  -6.32263  -6.32263  -6.32263  -6.32263  -6.32263  -6.32263  -6.32263  -6.32263
  -6.32263  -6.32263
  -6.27264  -6.27264  -6.27264  -6.27264  -6.27264  -6.27264  -6.27264  -6.27264
  -6.27264  -6.27264  -6.27264  -6.27264  -6.27264  -6.27264  -6.27264  -6.27264
  -6.27264  -6.27264  -6.27264  -6.27264  -6.27264  -6.27264  -6.27264  -6.27264
  -6.27264  -6.27264
  -6.22265  -6.22265  -6.22265  -6.22265  -6.22265  -6.22265  -6.22265  -6.22265
  -6.22265  -6.22265  -6.22265  -6.22265  -6.22265  -6.22265  -6.22265  -6.22265
  -6.22265  -6.22265  -6.22265  -6.22265  -6.22265  -6.22265  -6.22265  -6.22265
  -6.22265  -6.22265
  -6.17266  -6.17266  -6.17266  -6.17266  -6.17266  -6.17266  -6.17266  -6.17266
  -6.17266  -6.17266  -6.17266  -6.17266  -6.17266  -6.17266  -6.17266  -6.17266
  -6.17266  -6.17266  -6.17266  -6.17266  -6.17266  -6.17266  -6.17266  -6.17266
  -6.17266  -6.17266
  -6.12267  -6.12267  -6.12267  -6.12267  -6.12267  -6.12267  -6.12267  -6.12267
  -6.12267  -6.12267  -6.12267  -6.12267  -6.12267  -6.12267  -6.12267  -6.12267
  -6.12267  -6.12267  -6.12267  -6.12267  -6.12267  -6.12267  -6.12267  -6.12267
  -6.12267  -6.12267
  -6.07268  -6.07268  -6.07268  -6.07268  -6.07268  -6.07268  -6.07268  -6.07268
  -6.07268  -6.07268  -6.07268  -6.07268  -6.07268  -6.07268  -6.07268  -6.07268
  -6.07268  -6.07268  -6.07268  -6.07268  -6.07268  -6.07268  -6.07268  -6.07268
  -6.07268  -6.07268
  -6.02269  -6.02269  -6.02269  -6.02269  -6.02269  -6.02269  -6.02269  -6.02269
  -6.02269  -6.02269  -6.02269  -6.02269  -6.02269  -6.02269  -6.02269  -6.02269
