   13   24   40    1   13     /ALUMINIUM          /ABELS-VAN MAANEN 1985   ADF11
  -5.97694  -5.97694  -5.97694  -5.97694  -5.97694  -5.97694  -5.97694  -5.97694
  -5.97694  -5.97694  -5.97694  -5.97694  -5.97694  -5.97694  -5.97694  -5.97694
  -5.97694  -5.97694  -5.97694  -5.97694  -5.97694  -5.97694  -5.97694  -5.97694
 --------------------/ IPRT= 1  / IGRD= 1  / MH=2.01/ Z1= 8   / DATE= 27.06.06
  -8.26438  -8.26438  -8.26438  -8.26438  -8.26438  -8.26438  -8.26438  -8.26438
  -8.26438  -8.26438  -8.26438  -8.26438  -8.26438  -8.26438  -8.26438  -8.26438
  -8.26438  -8.26438  -8.26438  -8.26438  -8.26438  -8.26438  -8.26438  -8.26438
  -8.20413  -8.20413  -8.20413  -8.20413  -8.20413  -8.20413  -8.20413  -8.20413
  -8.20413  -8.20413  -8.20413  -8.20413  -8.20413  -8.20413  -8.20413  -8.20413
  -8.20413  -8.20413  -8.20413  -8.20413  -8.20413  -8.20413  -8.20413  -8.20413
  -8.14389  -8.14389  -8.14389  -8.14389  -8.14389  -8.14389  -8.14389  -8.14389
  -8.14389  -8.14389  -8.14389  -8.14389  -8.14389  -8.14389  -8.14389  -8.14389
  -8.14389  -8.14389  -8.14389  -8.14389  -8.14389  -8.14389  -8.14389  -8.14389
  -8.08365  -8.08365  -8.08365  -8.08365  -8.08365  -8.08365  -8.08365  -8.08365
  -8.08365  -8.08365  -8.08365  -8.08365  -8.08365  -8.08365  -8.08365  -8.08365
  -8.08365  -8.08365  -8.08365  -8.08365  -8.08365  -8.08365  -8.08365  -8.08365
  -8.02340  -8.02340  -8.02340  -8.02340  -8.02340  -8.02340  -8.02340  -8.02340
  -8.02340  -8.02340  -8.02340  -8.02340  -8.02340  -8.02340  -8.02340  -8.02340
  -8.02340  -8.02340  -8.02340  -8.02340  -8.02340  -8.02340  -8.02340  -8.02340
  -7.96316  -7.96316  -7.96316  -7.96316  -7.96316  -7.96316  -7.96316  -7.96316
  -7.96316  -7.96316  -7.96316  -7.96316  -7.96316  -7.96316  -7.96316  -7.96316
  -7.96316  -7.96316  -7.96316  -7.96316  -7.96316  -7.96316  -7.96316  -7.96316
  -7.90292  -7.90292  -7.90292  -7.90292  -7.90292  -7.90292  -7.90292  -7.90292
  -7.90292  -7.90292  -7.90292  -7.90292  -7.90292  -7.90292  -7.90292  -7.90292
  -7.90292  -7.90292  -7.90292  -7.90292  -7.90292  -7.90292  -7.90292  -7.90292
  -7.84267  -7.84267  -7.84267  -7.84267  -7.84267  -7.84267  -7.84267  -7.84267
  -7.84267  -7.84267  -7.84267  -7.84267  -7.84267  -7.84267  -7.84267  -7.84267
  -7.84267  -7.84267  -7.84267  -7.84267  -7.84267  -7.84267  -7.84267  -7.84267
  -7.78243  -7.78243  -7.78243  -7.78243  -7.78243  -7.78243  -7.78243  -7.78243
  -7.78243  -7.78243  -7.78243  -7.78243  -7.78243  -7.78243  -7.78243  -7.78243
  -7.78243  -7.78243  -7.78243  -7.78243  -7.78243  -7.78243  -7.78243  -7.78243
  -7.72219  -7.72219  -7.72219  -7.72219  -7.72219  -7.72219  -7.72219  -7.72219
  -7.72219  -7.72219  -7.72219  -7.72219  -7.72219  -7.72219  -7.72219  -7.72219
  -7.72219  -7.72219  -7.72219  -7.72219  -7.72219  -7.72219  -7.72219  -7.72219
  -7.66194  -7.66194  -7.66194  -7.66194  -7.66194  -7.66194  -7.66194  -7.66194
  -7.66194  -7.66194  -7.66194  -7.66194  -7.66194  -7.66194  -7.66194  -7.66194
  -7.66194  -7.66194  -7.66194  -7.66194  -7.66194  -7.66194  -7.66194  -7.66194
  -7.60170  -7.60170  -7.60170  -7.60170  -7.60170  -7.60170  -7.60170  -7.60170
  -7.60170  -7.60170  -7.60170  -7.60170  -7.60170  -7.60170  -7.60170  -7.60170
  -7.60170  -7.60170  -7.60170  -7.60170  -7.60170  -7.60170  -7.60170  -7.60170
  -7.54146  -7.54146  -7.54146  -7.54146  -7.54146  -7.54146  -7.54146  -7.54146
  -7.54146  -7.54146  -7.54146  -7.54146  -7.54146  -7.54146  -7.54146  -7.54146
  -7.54146  -7.54146  -7.54146  -7.54146  -7.54146  -7.54146  -7.54146  -7.54146
  -7.48121  -7.48121  -7.48121  -7.48121  -7.48121  -7.48121  -7.48121  -7.48121
  -7.48121  -7.48121  -7.48121  -7.48121  -7.48121  -7.48121  -7.48121  -7.48121
  -7.48121  -7.48121  -7.48121  -7.48121  -7.48121  -7.48121  -7.48121  -7.48121
  -7.42097  -7.42097  -7.42097  -7.42097  -7.42097  -7.42097  -7.42097  -7.42097
  -7.42097  -7.42097  -7.42097  -7.42097  -7.42097  -7.42097  -7.42097  -7.42097
  -7.42097  -7.42097  -7.42097  -7.42097  -7.42097  -7.42097  -7.42097  -7.42097
  -7.36073  -7.36073  -7.36073  -7.36073  -7.36073  -7.36073  -7.36073  -7.36073
  -7.36073  -7.36073  -7.36073  -7.36073  -7.36073  -7.36073  -7.36073  -7.36073
  -7.36073  -7.36073  -7.36073  -7.36073  -7.36073  -7.36073  -7.36073  -7.36073
  -7.30048  -7.30048  -7.30048  -7.30048  -7.30048  -7.30048  -7.30048  -7.30048
  -7.30048  -7.30048  -7.30048  -7.30048  -7.30048  -7.30048  -7.30048  -7.30048
  -7.30048  -7.30048  -7.30048  -7.30048  -7.30048  -7.30048  -7.30048  -7.30048
  -7.24024  -7.24024  -7.24024  -7.24024  -7.24024  -7.24024  -7.24024  -7.24024
  -7.24024  -7.24024  -7.24024  -7.24024  -7.24024  -7.24024  -7.24024  -7.24024
  -7.24024  -7.24024  -7.24024  -7.24024  -7.24024  -7.24024  -7.24024  -7.24024
  -7.18000  -7.18000  -7.18000  -7.18000  -7.18000  -7.18000  -7.18000  -7.18000
  -7.18000  -7.18000  -7.18000  -7.18000  -7.18000  -7.18000  -7.18000  -7.18000
  -7.18000  -7.18000  -7.18000  -7.18000  -7.18000  -7.18000  -7.18000  -7.18000
  -7.11975  -7.11975  -7.11975  -7.11975  -7.11975  -7.11975  -7.11975  -7.11975
  -7.11975  -7.11975  -7.11975  -7.11975  -7.11975  -7.11975  -7.11975  -7.11975
  -7.11975  -7.11975  -7.11975  -7.11975  -7.11975  -7.11975  -7.11975  -7.11975
  -7.05951  -7.05951  -7.05951  -7.05951  -7.05951  -7.05951  -7.05951  -7.05951
  -7.05951  -7.05951  -7.05951  -7.05951  -7.05951  -7.05951  -7.05951  -7.05951
  -7.05951  -7.05951  -7.05951  -7.05951  -7.05951  -7.05951  -7.05951  -7.05951
  -6.99927  -6.99927  -6.99927  -6.99927  -6.99927  -6.99927  -6.99927  -6.99927
  -6.99927  -6.99927  -6.99927  -6.99927  -6.99927  -6.99927  -6.99927  -6.99927
  -6.99927  -6.99927  -6.99927  -6.99927  -6.99927  -6.99927  -6.99927  -6.99927
  -6.93903  -6.93903  -6.93903  -6.93903  -6.93903  -6.93903  -6.93903  -6.93903
  -6.93903  -6.93903  -6.93903  -6.93903  -6.93903  -6.93903  -6.93903  -6.93903
  -6.93903  -6.93903  -6.93903  -6.93903  -6.93903  -6.93903  -6.93903  -6.93903
  -6.87878  -6.87878  -6.87878  -6.87878  -6.87878  -6.87878  -6.87878  -6.87878
  -6.87878  -6.87878  -6.87878  -6.87878  -6.87878  -6.87878  -6.87878  -6.87878
  -6.87878  -6.87878  -6.87878  -6.87878  -6.87878  -6.87878  -6.87878  -6.87878
  -6.81854  -6.81854  -6.81854  -6.81854  -6.81854  -6.81854  -6.81854  -6.81854
  -6.81854  -6.81854  -6.81854  -6.81854  -6.81854  -6.81854  -6.81854  -6.81854
  -6.81854  -6.81854  -6.81854  -6.81854  -6.81854  -6.81854  -6.81854  -6.81854
  -6.75830  -6.75830  -6.75830  -6.75830  -6.75830  -6.75830  -6.75830  -6.75830
  -6.75830  -6.75830  -6.75830  -6.75830  -6.75830  -6.75830  -6.75830  -6.75830
  -6.75830  -6.75830  -6.75830  -6.75830  -6.75830  -6.75830  -6.75830  -6.75830
  -6.69805  -6.69805  -6.69805  -6.69805  -6.69805  -6.69805  -6.69805  -6.69805
  -6.69805  -6.69805  -6.69805  -6.69805  -6.69805  -6.69805  -6.69805  -6.69805
  -6.69805  -6.69805  -6.69805  -6.69805  -6.69805  -6.69805  -6.69805  -6.69805
  -6.63781  -6.63781  -6.63781  -6.63781  -6.63781  -6.63781  -6.63781  -6.63781
  -6.63781  -6.63781  -6.63781  -6.63781  -6.63781  -6.63781  -6.63781  -6.63781
  -6.63781  -6.63781  -6.63781  -6.63781  -6.63781  -6.63781  -6.63781  -6.63781
  -6.57757  -6.57757  -6.57757  -6.57757  -6.57757  -6.57757  -6.57757  -6.57757
  -6.57757  -6.57757  -6.57757  -6.57757  -6.57757  -6.57757  -6.57757  -6.57757
  -6.57757  -6.57757  -6.57757  -6.57757  -6.57757  -6.57757  -6.57757  -6.57757
  -6.51732  -6.51732  -6.51732  -6.51732  -6.51732  -6.51732  -6.51732  -6.51732
  -6.51732  -6.51732  -6.51732  -6.51732  -6.51732  -6.51732  -6.51732  -6.51732
  -6.51732  -6.51732  -6.51732  -6.51732  -6.51732  -6.51732  -6.51732  -6.51732
  -6.45708  -6.45708  -6.45708  -6.45708  -6.45708  -6.45708  -6.45708  -6.45708
  -6.45708  -6.45708  -6.45708  -6.45708  -6.45708  -6.45708  -6.45708  -6.45708
  -6.45708  -6.45708  -6.45708  -6.45708  -6.45708  -6.45708  -6.45708  -6.45708
  -6.39684  -6.39684  -6.39684  -6.39684  -6.39684  -6.39684  -6.39684  -6.39684
  -6.39684  -6.39684  -6.39684  -6.39684  -6.39684  -6.39684  -6.39684  -6.39684
  -6.39684  -6.39684  -6.39684  -6.39684  -6.39684  -6.39684  -6.39684  -6.39684
  -6.33659  -6.33659  -6.33659  -6.33659  -6.33659  -6.33659  -6.33659  -6.33659
  -6.33659  -6.33659  -6.33659  -6.33659  -6.33659  -6.33659  -6.33659  -6.33659
  -6.33659  -6.33659  -6.33659  -6.33659  -6.33659  -6.33659  -6.33659  -6.33659
  -6.27635  -6.27635  -6.27635  -6.27635  -6.27635  -6.27635  -6.27635  -6.27635
  -6.27635  -6.27635  -6.27635  -6.27635  -6.27635  -6.27635  -6.27635  -6.27635
  -6.27635  -6.27635  -6.27635  -6.27635  -6.27635  -6.27635  -6.27635  -6.27635
  -6.21611  -6.21611  -6.21611  -6.21611  -6.21611  -6.21611  -6.21611  -6.21611
  -6.21611  -6.21611  -6.21611  -6.21611  -6.21611  -6.21611  -6.21611  -6.21611
  -6.21611  -6.21611  -6.21611  -6.21611  -6.21611  -6.21611  -6.21611  -6.21611
  -6.15586  -6.15586  -6.15586  -6.15586  -6.15586  -6.15586  -6.15586  -6.15586
  -6.15586  -6.15586  -6.15586  -6.15586  -6.15586  -6.15586  -6.15586  -6.15586
  -6.15586  -6.15586  -6.15586  -6.15586  -6.15586  -6.15586  -6.15586  -6.15586
  -6.09562  -6.09562  -6.09562  -6.09562  -6.09562  -6.09562  -6.09562  -6.09562
  -6.09562  -6.09562  -6.09562  -6.09562  -6.09562  -6.09562  -6.09562  -6.09562
  -6.09562  -6.09562  -6.09562  -6.09562  -6.09562  -6.09562  -6.09562  -6.09562
  -6.03538  -6.03538  -6.03538  -6.03538  -6.03538  -6.03538  -6.03538  -6.03538
  -6.03538  -6.03538  -6.03538  -6.03538  -6.03538  -6.03538  -6.03538  -6.03538
  -6.03538  -6.03538  -6.03538  -6.03538  -6.03538  -6.03538  -6.03538  -6.03538
  -5.97513  -5.97513  -5.97513  -5.97513  -5.97513  -5.97513  -5.97513  -5.97513
  -5.97513  -5.97513  -5.97513  -5.97513  -5.97513  -5.97513  -5.97513  -5.97513
  -5.97513  -5.97513  -5.97513  -5.97513  -5.97513  -5.97513  -5.97513  -5.97513
  -5.91489  -5.91489  -5.91489  -5.91489  -5.91489  -5.91489  -5.91489  -5.91489
  -5.91489  -5.91489  -5.91489  -5.91489  -5.91489  -5.91489  -5.91489  -5.91489
  -5.91489  -5.91489  -5.91489  -5.91489  -5.91489  -5.91489  -5.91489  -5.91489
 --------------------/ IPRT= 1  / IGRD= 1  / MH=2.01/ Z1= 9   / DATE= 27.06.06
  -8.20964  -8.20964  -8.20964  -8.20964  -8.20964  -8.20964  -8.20964  -8.20964
  -8.20964  -8.20964  -8.20964  -8.20964  -8.20964  -8.20964  -8.20964  -8.20964
  -8.20964  -8.20964  -8.20964  -8.20964  -8.20964  -8.20964  -8.20964  -8.20964
  -8.14940  -8.14940  -8.14940  -8.14940  -8.14940  -8.14940  -8.14940  -8.14940
  -8.14940  -8.14940  -8.14940  -8.14940  -8.14940  -8.14940  -8.14940  -8.14940
  -8.14940  -8.14940  -8.14940  -8.14940  -8.14940  -8.14940  -8.14940  -8.14940
  -8.08916  -8.08916  -8.08916  -8.08916  -8.08916  -8.08916  -8.08916  -8.08916
  -8.08916  -8.08916  -8.08916  -8.08916  -8.08916  -8.08916  -8.08916  -8.08916
  -8.08916  -8.08916  -8.08916  -8.08916  -8.08916  -8.08916  -8.08916  -8.08916
  -8.02891  -8.02891  -8.02891  -8.02891  -8.02891  -8.02891  -8.02891  -8.02891
  -8.02891  -8.02891  -8.02891  -8.02891  -8.02891  -8.02891  -8.02891  -8.02891
  -8.02891  -8.02891  -8.02891  -8.02891  -8.02891  -8.02891  -8.02891  -8.02891
  -7.96867  -7.96867  -7.96867  -7.96867  -7.96867  -7.96867  -7.96867  -7.96867
  -7.96867  -7.96867  -7.96867  -7.96867  -7.96867  -7.96867  -7.96867  -7.96867
  -7.96867  -7.96867  -7.96867  -7.96867  -7.96867  -7.96867  -7.96867  -7.96867
  -7.90843  -7.90843  -7.90843  -7.90843  -7.90843  -7.90843  -7.90843  -7.90843
  -7.90843  -7.90843  -7.90843  -7.90843  -7.90843  -7.90843  -7.90843  -7.90843
  -7.90843  -7.90843  -7.90843  -7.90843  -7.90843  -7.90843  -7.90843  -7.90843
  -7.84818  -7.84818  -7.84818  -7.84818  -7.84818  -7.84818  -7.84818  -7.84818
  -7.84818  -7.84818  -7.84818  -7.84818  -7.84818  -7.84818  -7.84818  -7.84818
  -7.84818  -7.84818  -7.84818  -7.84818  -7.84818  -7.84818  -7.84818  -7.84818
  -7.78794  -7.78794  -7.78794  -7.78794  -7.78794  -7.78794  -7.78794  -7.78794
  -7.78794  -7.78794  -7.78794  -7.78794  -7.78794  -7.78794  -7.78794  -7.78794
  -7.78794  -7.78794  -7.78794  -7.78794  -7.78794  -7.78794  -7.78794  -7.78794
  -7.72770  -7.72770  -7.72770  -7.72770  -7.72770  -7.72770  -7.72770  -7.72770
  -7.72770  -7.72770  -7.72770  -7.72770  -7.72770  -7.72770  -7.72770  -7.72770
  -7.72770  -7.72770  -7.72770  -7.72770  -7.72770  -7.72770  -7.72770  -7.72770
  -7.66745  -7.66745  -7.66745  -7.66745  -7.66745  -7.66745  -7.66745  -7.66745
  -7.66745  -7.66745  -7.66745  -7.66745  -7.66745  -7.66745  -7.66745  -7.66745
  -7.66745  -7.66745  -7.66745  -7.66745  -7.66745  -7.66745  -7.66745  -7.66745
  -7.60721  -7.60721  -7.60721  -7.60721  -7.60721  -7.60721  -7.60721  -7.60721
  -7.60721  -7.60721  -7.60721  -7.60721  -7.60721  -7.60721  -7.60721  -7.60721
  -7.60721  -7.60721  -7.60721  -7.60721  -7.60721  -7.60721  -7.60721  -7.60721
  -7.54697  -7.54697  -7.54697  -7.54697  -7.54697  -7.54697  -7.54697  -7.54697
  -7.54697  -7.54697  -7.54697  -7.54697  -7.54697  -7.54697  -7.54697  -7.54697
  -7.54697  -7.54697  -7.54697  -7.54697  -7.54697  -7.54697  -7.54697  -7.54697
  -7.48672  -7.48672  -7.48672  -7.48672  -7.48672  -7.48672  -7.48672  -7.48672
  -7.48672  -7.48672  -7.48672  -7.48672  -7.48672  -7.48672  -7.48672  -7.48672
  -7.48672  -7.48672  -7.48672  -7.48672  -7.48672  -7.48672  -7.48672  -7.48672
  -7.42648  -7.42648  -7.42648  -7.42648  -7.42648  -7.42648  -7.42648  -7.42648
  -7.42648  -7.42648  -7.42648  -7.42648  -7.42648  -7.42648  -7.42648  -7.42648
  -7.42648  -7.42648  -7.42648  -7.42648  -7.42648  -7.42648  -7.42648  -7.42648
  -7.36624  -7.36624  -7.36624  -7.36624  -7.36624  -7.36624  -7.36624  -7.36624
  -7.36624  -7.36624  -7.36624  -7.36624  -7.36624  -7.36624  -7.36624  -7.36624
  -7.36624  -7.36624  -7.36624  -7.36624  -7.36624  -7.36624  -7.36624  -7.36624
  -7.30599  -7.30599  -7.30599  -7.30599  -7.30599  -7.30599  -7.30599  -7.30599
  -7.30599  -7.30599  -7.30599  -7.30599  -7.30599  -7.30599  -7.30599  -7.30599
  -7.30599  -7.30599  -7.30599  -7.30599  -7.30599  -7.30599  -7.30599  -7.30599
  -7.24575  -7.24575  -7.24575  -7.24575  -7.24575  -7.24575  -7.24575  -7.24575
  -7.24575  -7.24575  -7.24575  -7.24575  -7.24575  -7.24575  -7.24575  -7.24575
  -7.24575  -7.24575  -7.24575  -7.24575  -7.24575  -7.24575  -7.24575  -7.24575
  -7.18551  -7.18551  -7.18551  -7.18551  -7.18551  -7.18551  -7.18551  -7.18551
  -7.18551  -7.18551  -7.18551  -7.18551  -7.18551  -7.18551  -7.18551  -7.18551
  -7.18551  -7.18551  -7.18551  -7.18551  -7.18551  -7.18551  -7.18551  -7.18551
  -7.12526  -7.12526  -7.12526  -7.12526  -7.12526  -7.12526  -7.12526  -7.12526
  -7.12526  -7.12526  -7.12526  -7.12526  -7.12526  -7.12526  -7.12526  -7.12526
  -7.12526  -7.12526  -7.12526  -7.12526  -7.12526  -7.12526  -7.12526  -7.12526
  -7.06502  -7.06502  -7.06502  -7.06502  -7.06502  -7.06502  -7.06502  -7.06502
  -7.06502  -7.06502  -7.06502  -7.06502  -7.06502  -7.06502  -7.06502  -7.06502
  -7.06502  -7.06502  -7.06502  -7.06502  -7.06502  -7.06502  -7.06502  -7.06502
  -7.00478  -7.00478  -7.00478  -7.00478  -7.00478  -7.00478  -7.00478  -7.00478
  -7.00478  -7.00478  -7.00478  -7.00478  -7.00478  -7.00478  -7.00478  -7.00478
  -7.00478  -7.00478  -7.00478  -7.00478  -7.00478  -7.00478  -7.00478  -7.00478
  -6.94454  -6.94454  -6.94454  -6.94454  -6.94454  -6.94454  -6.94454  -6.94454
  -6.94454  -6.94454  -6.94454  -6.94454  -6.94454  -6.94454  -6.94454  -6.94454
  -6.94454  -6.94454  -6.94454  -6.94454  -6.94454  -6.94454  -6.94454  -6.94454
  -6.88429  -6.88429  -6.88429  -6.88429  -6.88429  -6.88429  -6.88429  -6.88429
  -6.88429  -6.88429  -6.88429  -6.88429  -6.88429  -6.88429  -6.88429  -6.88429
  -6.88429  -6.88429  -6.88429  -6.88429  -6.88429  -6.88429  -6.88429  -6.88429
  -6.82405  -6.82405  -6.82405  -6.82405  -6.82405  -6.82405  -6.82405  -6.82405
  -6.82405  -6.82405  -6.82405  -6.82405  -6.82405  -6.82405  -6.82405  -6.82405
  -6.82405  -6.82405  -6.82405  -6.82405  -6.82405  -6.82405  -6.82405  -6.82405
  -6.76381  -6.76381  -6.76381  -6.76381  -6.76381  -6.76381  -6.76381  -6.76381
  -6.76381  -6.76381  -6.76381  -6.76381  -6.76381  -6.76381  -6.76381  -6.76381
  -6.76381  -6.76381  -6.76381  -6.76381  -6.76381  -6.76381  -6.76381  -6.76381
  -6.70356  -6.70356  -6.70356  -6.70356  -6.70356  -6.70356  -6.70356  -6.70356
  -6.70356  -6.70356  -6.70356  -6.70356  -6.70356  -6.70356  -6.70356  -6.70356
  -6.70356  -6.70356  -6.70356  -6.70356  -6.70356  -6.70356  -6.70356  -6.70356
  -6.64332  -6.64332  -6.64332  -6.64332  -6.64332  -6.64332  -6.64332  -6.64332
  -6.64332  -6.64332  -6.64332  -6.64332  -6.64332  -6.64332  -6.64332  -6.64332
  -6.64332  -6.64332  -6.64332  -6.64332  -6.64332  -6.64332  -6.64332  -6.64332
  -6.58308  -6.58308  -6.58308  -6.58308  -6.58308  -6.58308  -6.58308  -6.58308
  -6.58308  -6.58308  -6.58308  -6.58308  -6.58308  -6.58308  -6.58308  -6.58308
  -6.58308  -6.58308  -6.58308  -6.58308  -6.58308  -6.58308  -6.58308  -6.58308
  -6.52283  -6.52283  -6.52283  -6.52283  -6.52283  -6.52283  -6.52283  -6.52283
  -6.52283  -6.52283  -6.52283  -6.52283  -6.52283  -6.52283  -6.52283  -6.52283
  -6.52283  -6.52283  -6.52283  -6.52283  -6.52283  -6.52283  -6.52283  -6.52283
  -6.46259  -6.46259  -6.46259  -6.46259  -6.46259  -6.46259  -6.46259  -6.46259
  -6.46259  -6.46259  -6.46259  -6.46259  -6.46259  -6.46259  -6.46259  -6.46259
  -6.46259  -6.46259  -6.46259  -6.46259  -6.46259  -6.46259  -6.46259  -6.46259
  -6.40235  -6.40235  -6.40235  -6.40235  -6.40235  -6.40235  -6.40235  -6.40235
  -6.40235  -6.40235  -6.40235  -6.40235  -6.40235  -6.40235  -6.40235  -6.40235
  -6.40235  -6.40235  -6.40235  -6.40235  -6.40235  -6.40235  -6.40235  -6.40235
  -6.34210  -6.34210  -6.34210  -6.34210  -6.34210  -6.34210  -6.34210  -6.34210
  -6.34210  -6.34210  -6.34210  -6.34210  -6.34210  -6.34210  -6.34210  -6.34210
  -6.34210  -6.34210  -6.34210  -6.34210  -6.34210  -6.34210  -6.34210  -6.34210
  -6.28186  -6.28186  -6.28186  -6.28186  -6.28186  -6.28186  -6.28186  -6.28186
  -6.28186  -6.28186  -6.28186  -6.28186  -6.28186  -6.28186  -6.28186  -6.28186
  -6.28186  -6.28186  -6.28186  -6.28186  -6.28186  -6.28186  -6.28186  -6.28186
  -6.22162  -6.22162  -6.22162  -6.22162  -6.22162  -6.22162  -6.22162  -6.22162
  -6.22162  -6.22162  -6.22162  -6.22162  -6.22162  -6.22162  -6.22162  -6.22162
  -6.22162  -6.22162  -6.22162  -6.22162  -6.22162  -6.22162  -6.22162  -6.22162
  -6.16137  -6.16137  -6.16137  -6.16137  -6.16137  -6.16137  -6.16137  -6.16137
  -6.16137  -6.16137  -6.16137  -6.16137  -6.16137  -6.16137  -6.16137  -6.16137
  -6.16137  -6.16137  -6.16137  -6.16137  -6.16137  -6.16137  -6.16137  -6.16137
  -6.10113  -6.10113  -6.10113  -6.10113  -6.10113  -6.10113  -6.10113  -6.10113
  -6.10113  -6.10113  -6.10113  -6.10113  -6.10113  -6.10113  -6.10113  -6.10113
  -6.10113  -6.10113  -6.10113  -6.10113  -6.10113  -6.10113  -6.10113  -6.10113
  -6.04089  -6.04089  -6.04089  -6.04089  -6.04089  -6.04089  -6.04089  -6.04089
  -6.04089  -6.04089  -6.04089  -6.04089  -6.04089  -6.04089  -6.04089  -6.04089
  -6.04089  -6.04089  -6.04089  -6.04089  -6.04089  -6.04089  -6.04089  -6.04089
  -5.98064  -5.98064  -5.98064  -5.98064  -5.98064  -5.98064  -5.98064  -5.98064
  -5.98064  -5.98064  -5.98064  -5.98064  -5.98064  -5.98064  -5.98064  -5.98064
  -5.98064  -5.98064  -5.98064  -5.98064  -5.98064  -5.98064  -5.98064  -5.98064
  -5.92040  -5.92040  -5.92040  -5.92040  -5.92040  -5.92040  -5.92040  -5.92040
  -5.92040  -5.92040  -5.92040  -5.92040  -5.92040  -5.92040  -5.92040  -5.92040
  -5.92040  -5.92040  -5.92040  -5.92040  -5.92040  -5.92040  -5.92040  -5.92040
  -5.86016  -5.86016  -5.86016  -5.86016  -5.86016  -5.86016  -5.86016  -5.86016
  -5.86016  -5.86016  -5.86016  -5.86016  -5.86016  -5.86016  -5.86016  -5.86016
  -5.86016  -5.86016  -5.86016  -5.86016  -5.86016  -5.86016  -5.86016  -5.86016
 --------------------/ IPRT= 1  / IGRD= 1  / MH=2.01/ Z1=10   / DATE= 27.06.06
  -8.16068  -8.16068  -8.16068  -8.16068  -8.16068  -8.16068  -8.16068  -8.16068
  -8.16068  -8.16068  -8.16068  -8.16068  -8.16068  -8.16068  -8.16068  -8.16068
  -8.16068  -8.16068  -8.16068  -8.16068  -8.16068  -8.16068  -8.16068  -8.16068
  -8.10044  -8.10044  -8.10044  -8.10044  -8.10044  -8.10044  -8.10044  -8.10044
  -8.10044  -8.10044  -8.10044  -8.10044  -8.10044  -8.10044  -8.10044  -8.10044
  -8.10044  -8.10044  -8.10044  -8.10044  -8.10044  -8.10044  -8.10044  -8.10044
  -8.04020  -8.04020  -8.04020  -8.04020  -8.04020  -8.04020  -8.04020  -8.04020
  -8.04020  -8.04020  -8.04020  -8.04020  -8.04020  -8.04020  -8.04020  -8.04020
  -8.04020  -8.04020  -8.04020  -8.04020  -8.04020  -8.04020  -8.04020  -8.04020
  -7.97995  -7.97995  -7.97995  -7.97995  -7.97995  -7.97995  -7.97995  -7.97995
  -7.97995  -7.97995  -7.97995  -7.97995  -7.97995  -7.97995  -7.97995  -7.97995
  -7.97995  -7.97995  -7.97995  -7.97995  -7.97995  -7.97995  -7.97995  -7.97995
  -7.91971  -7.91971  -7.91971  -7.91971  -7.91971  -7.91971  -7.91971  -7.91971
  -7.91971  -7.91971  -7.91971  -7.91971  -7.91971  -7.91971  -7.91971  -7.91971
  -7.91971  -7.91971  -7.91971  -7.91971  -7.91971  -7.91971  -7.91971  -7.91971
  -7.85947  -7.85947  -7.85947  -7.85947  -7.85947  -7.85947  -7.85947  -7.85947
  -7.85947  -7.85947  -7.85947  -7.85947  -7.85947  -7.85947  -7.85947  -7.85947
  -7.85947  -7.85947  -7.85947  -7.85947  -7.85947  -7.85947  -7.85947  -7.85947
  -7.79922  -7.79922  -7.79922  -7.79922  -7.79922  -7.79922  -7.79922  -7.79922
  -7.79922  -7.79922  -7.79922  -7.79922  -7.79922  -7.79922  -7.79922  -7.79922
  -7.79922  -7.79922  -7.79922  -7.79922  -7.79922  -7.79922  -7.79922  -7.79922
  -7.73898  -7.73898  -7.73898  -7.73898  -7.73898  -7.73898  -7.73898  -7.73898
  -7.73898  -7.73898  -7.73898  -7.73898  -7.73898  -7.73898  -7.73898  -7.73898
  -7.73898  -7.73898  -7.73898  -7.73898  -7.73898  -7.73898  -7.73898  -7.73898
  -7.67874  -7.67874  -7.67874  -7.67874  -7.67874  -7.67874  -7.67874  -7.67874
  -7.67874  -7.67874  -7.67874  -7.67874  -7.67874  -7.67874  -7.67874  -7.67874
  -7.67874  -7.67874  -7.67874  -7.67874  -7.67874  -7.67874  -7.67874  -7.67874
  -7.61849  -7.61849  -7.61849  -7.61849  -7.61849  -7.61849  -7.61849  -7.61849
  -7.61849  -7.61849  -7.61849  -7.61849  -7.61849  -7.61849  -7.61849  -7.61849
  -7.61849  -7.61849  -7.61849  -7.61849  -7.61849  -7.61849  -7.61849  -7.61849
  -7.55825  -7.55825  -7.55825  -7.55825  -7.55825  -7.55825  -7.55825  -7.55825
  -7.55825  -7.55825  -7.55825  -7.55825  -7.55825  -7.55825  -7.55825  -7.55825
  -7.55825  -7.55825  -7.55825  -7.55825  -7.55825  -7.55825  -7.55825  -7.55825
  -7.49801  -7.49801  -7.49801  -7.49801  -7.49801  -7.49801  -7.49801  -7.49801
  -7.49801  -7.49801  -7.49801  -7.49801  -7.49801  -7.49801  -7.49801  -7.49801
  -7.49801  -7.49801  -7.49801  -7.49801  -7.49801  -7.49801  -7.49801  -7.49801
  -7.43776  -7.43776  -7.43776  -7.43776  -7.43776  -7.43776  -7.43776  -7.43776
  -7.43776  -7.43776  -7.43776  -7.43776  -7.43776  -7.43776  -7.43776  -7.43776
